,EquationNumber,Equation,AnswerIsCorrect,Answer,CorrectAnswer
8792,eq_8792.jpeg,-79x + 61,0,27,1.15
8793,eq_8793.jpeg,-9x - 30,0,-45,-7.67
8794,eq_8794.jpeg,30x + 57,0,-25,-1.27
8795,eq_8795.jpeg,-40x + 34,0,38,3.02
8796,eq_8796.jpeg,-33x - 2,0,90,-2.58
8797,eq_8797.jpeg,49x - 44,0,-22,-0.06
8798,eq_8798.jpeg,1x - 44,1,92.0,92.0
8799,eq_8799.jpeg,44x - 53,1,0.73,0.73
8800,eq_8800.jpeg,94x - 26,1,-0.7,-0.7
8801,eq_8801.jpeg,-2x - 16,1,-0.5,-0.5
8802,eq_8802.jpeg,-32x + 5,1,-0.62,-0.62
8803,eq_8803.jpeg,-57x + 13,1,0.86,0.86
8804,eq_8804.jpeg,-68x + 28,1,0.96,0.96
8805,eq_8805.jpeg,45x + 8,0,-29,-1.71
8806,eq_8806.jpeg,-49x + 67,0,93,1.14
8807,eq_8807.jpeg,43x - 59,1,2.86,2.86
8808,eq_8808.jpeg,78x + 36,1,0.69,0.69
8809,eq_8809.jpeg,-4x + 58,0,14,-4.0
8810,eq_8810.jpeg,-7x + 20,0,81,3.29
8811,eq_8811.jpeg,-11x + 34,1,6.09,6.09
8812,eq_8812.jpeg,-26x + 98,0,-53,6.27
8813,eq_8813.jpeg,-4x + 6,1,12.25,12.25
8814,eq_8814.jpeg,-28x - 59,1,-4.57,-4.57
8815,eq_8815.jpeg,68x - 57,1,1.81,1.81
8816,eq_8816.jpeg,-96x - 1,1,0.83,0.83
8817,eq_8817.jpeg,-43x + 71,0,73,3.44
8818,eq_8818.jpeg,55x - 80,1,2.71,2.71
8819,eq_8819.jpeg,-1x + 60,1,24.0,24.0
8820,eq_8820.jpeg,49x - 14,1,0.94,0.94
8821,eq_8821.jpeg,78x + 10,1,0.59,0.59
8822,eq_8822.jpeg,-55x - 26,1,-1.62,-1.62
8823,eq_8823.jpeg,-61x + 98,0,-4,-0.02
8824,eq_8824.jpeg,19x + 35,0,-45,0.95
8825,eq_8825.jpeg,-29x + 37,1,-0.24,-0.24
8826,eq_8826.jpeg,74x + 85,0,-1,-0.85
8827,eq_8827.jpeg,-42x + 82,1,4.02,4.02
8828,eq_8828.jpeg,72x + 64,1,0.0,0.0
8829,eq_8829.jpeg,83x - 71,0,-50,-0.3
8830,eq_8830.jpeg,-91x + 40,0,67,-0.18
8831,eq_8831.jpeg,88x + 35,1,-0.9,-0.9
8832,eq_8832.jpeg,30x - 65,1,3.57,3.57
8833,eq_8833.jpeg,-40x - 92,1,-2.9,-2.9
8834,eq_8834.jpeg,64x + 71,1,-1.42,-1.42
8835,eq_8835.jpeg,76x + 6,1,-0.63,-0.63
8836,eq_8836.jpeg,28x - 35,0,83,-2.25
8837,eq_8837.jpeg,87x - 35,1,0.1,0.1
8838,eq_8838.jpeg,71x - 19,0,54,0.1
8839,eq_8839.jpeg,-11x + 9,1,-5.0,-5.0
8840,eq_8840.jpeg,7x + 93,0,-58,-2.71
8841,eq_8841.jpeg,36x - 3,0,-65,-1.83
8842,eq_8842.jpeg,-51x - 52,0,-87,-1.94
8843,eq_8843.jpeg,45x + 55,0,-66,0.47
8844,eq_8844.jpeg,40x + 90,1,-0.28,-0.28
8845,eq_8845.jpeg,17x + 81,1,-2.82,-2.82
8846,eq_8846.jpeg,99x - 29,0,82,-0.39
8847,eq_8847.jpeg,-91x - 46,0,-15,-0.6
8848,eq_8848.jpeg,16x - 35,0,-28,0.75
8849,eq_8849.jpeg,-3x - 59,1,-46.67,-46.67
8850,eq_8850.jpeg,-46x - 3,1,-1.67,-1.67
8851,eq_8851.jpeg,-51x - 35,1,0.86,0.86
8852,eq_8852.jpeg,32x - 28,1,2.59,2.59
8853,eq_8853.jpeg,28x - 95,0,92,1.86
8854,eq_8854.jpeg,-34x - 47,0,-46,0.35
8855,eq_8855.jpeg,-29x + 47,1,0.59,0.59
8856,eq_8856.jpeg,51x + 29,1,-1.65,-1.65
8857,eq_8857.jpeg,32x + 99,0,-79,-1.59
8858,eq_8858.jpeg,17x + 95,1,-9.53,-9.53
8859,eq_8859.jpeg,-24x + 65,1,-0.25,-0.25
8860,eq_8860.jpeg,-77x + 80,1,0.68,0.68
8861,eq_8861.jpeg,-6x + 11,1,-13.0,-13.0
8862,eq_8862.jpeg,87x + 29,0,34,-0.08
8863,eq_8863.jpeg,64x - 16,1,0.5,0.5
8864,eq_8864.jpeg,-60x - 86,0,95,0.17
8865,eq_8865.jpeg,69x - 88,0,83,2.68
8866,eq_8866.jpeg,69x - 48,0,17,0.38
8867,eq_8867.jpeg,71x - 43,1,-0.17,-0.17
8868,eq_8868.jpeg,9x - 93,0,30,15.56
8869,eq_8869.jpeg,-10x - 91,1,-14.8,-14.8
8870,eq_8870.jpeg,-87x + 19,0,-64,0.93
8871,eq_8871.jpeg,-54x + 8,0,-12,1.44
8872,eq_8872.jpeg,-92x + 47,0,85,-0.13
8873,eq_8873.jpeg,-99x + 81,0,27,1.64
8874,eq_8874.jpeg,7x + 2,0,-59,5.43
8875,eq_8875.jpeg,-98x + 66,0,10,0.15
8876,eq_8876.jpeg,46x - 68,1,0.02,0.02
8877,eq_8877.jpeg,-75x - 4,0,100,-0.4
8878,eq_8878.jpeg,-16x - 23,1,3.75,3.75
8879,eq_8879.jpeg,97x + 19,1,0.42,0.42
8880,eq_8880.jpeg,-80x + 4,0,20,0.78
8881,eq_8881.jpeg,36x - 49,0,68,-1.25
8882,eq_8882.jpeg,56x - 45,0,51,-0.29
8883,eq_8883.jpeg,36x - 26,1,-0.14,-0.14
8884,eq_8884.jpeg,-9x - 13,0,-14,0.22
8885,eq_8885.jpeg,-36x + 59,0,-63,2.64
8886,eq_8886.jpeg,64x + 47,1,0.75,0.75
8887,eq_8887.jpeg,23x - 64,1,1.7,1.7
8888,eq_8888.jpeg,49x + 7,0,-61,-1.22
8889,eq_8889.jpeg,40x - 43,0,33,-1.4
8890,eq_8890.jpeg,-84x + 49,1,0.9,0.9
8891,eq_8891.jpeg,4x - 84,1,21.75,21.75
8892,eq_8892.jpeg,88x - 89,1,0.32,0.32
8893,eq_8893.jpeg,74x + 5,1,-0.22,-0.22
8894,eq_8894.jpeg,44x - 53,1,0.8,0.8
8895,eq_8895.jpeg,14x + 57,0,-78,-0.93
8896,eq_8896.jpeg,-49x + 31,1,1.1,1.1
8897,eq_8897.jpeg,-8x - 93,0,94,-10.88
8898,eq_8898.jpeg,-33x - 47,1,-2.3,-2.3
8899,eq_8899.jpeg,-39x + 80,1,1.92,1.92
8900,eq_8900.jpeg,26x - 36,1,4.38,4.38
8901,eq_8901.jpeg,68x + 71,0,34,-0.01
8902,eq_8902.jpeg,17x + 59,0,-56,1.88
8903,eq_8903.jpeg,94x - 75,1,-0.06,-0.06
8904,eq_8904.jpeg,81x - 3,0,79,0.78
8905,eq_8905.jpeg,-60x + 98,1,1.48,1.48
8906,eq_8906.jpeg,91x + 59,1,0.19,0.19
8907,eq_8907.jpeg,-10x - 61,1,0.5,0.5
8908,eq_8908.jpeg,-8x + 98,0,-85,21.25
8909,eq_8909.jpeg,40x + 53,0,94,0.85
8910,eq_8910.jpeg,56x + 22,0,2,-1.71
8911,eq_8911.jpeg,-28x + 81,0,56,2.25
8912,eq_8912.jpeg,-77x - 3,1,0.13,0.13
8913,eq_8913.jpeg,42x + 95,1,-1.67,-1.67
8914,eq_8914.jpeg,-11x + 52,1,-2.27,-2.27
8915,eq_8915.jpeg,59x + 75,0,-88,-0.29
8916,eq_8916.jpeg,-97x + 2,0,36,0.14
8917,eq_8917.jpeg,4x - 54,0,-33,2.5
8918,eq_8918.jpeg,70x - 29,1,-0.04,-0.04
8919,eq_8919.jpeg,-69x + 89,1,1.7,1.7
8920,eq_8920.jpeg,81x - 68,1,0.32,0.32
8921,eq_8921.jpeg,-69x + 43,0,71,-0.77
8922,eq_8922.jpeg,-80x - 28,1,0.29,0.29
8923,eq_8923.jpeg,-1x + 3,1,57.0,57.0
8924,eq_8924.jpeg,71x + 54,1,-0.59,-0.59
8925,eq_8925.jpeg,-60x - 87,0,-29,-2.45
8926,eq_8926.jpeg,7x + 65,0,80,-14.71
8927,eq_8927.jpeg,4x - 74,1,0.75,0.75
8928,eq_8928.jpeg,-22x + 97,1,6.36,6.36
8929,eq_8929.jpeg,-94x + 33,1,0.89,0.89
8930,eq_8930.jpeg,-45x - 79,0,64,-2.6
8931,eq_8931.jpeg,-11x - 80,0,-22,-0.73
8932,eq_8932.jpeg,23x - 13,1,3.35,3.35
8933,eq_8933.jpeg,-47x + 3,0,-65,-1.36
8934,eq_8934.jpeg,-10x - 95,1,-5.2,-5.2
8935,eq_8935.jpeg,-87x - 80,0,-73,-1.93
8936,eq_8936.jpeg,-83x + 15,1,1.13,1.13
8937,eq_8937.jpeg,63x - 25,1,-1.16,-1.16
8938,eq_8938.jpeg,97x + 45,1,0.07,0.07
8939,eq_8939.jpeg,37x - 5,0,-91,2.81
8940,eq_8940.jpeg,-5x - 17,0,28,14.0
8941,eq_8941.jpeg,51x - 84,0,19,0.24
8942,eq_8942.jpeg,76x + 63,0,79,-0.66
8943,eq_8943.jpeg,-92x - 91,1,-0.89,-0.89
8944,eq_8944.jpeg,-95x + 20,1,0.03,0.03
8945,eq_8945.jpeg,99x - 17,1,0.53,0.53
8946,eq_8946.jpeg,-94x + 36,0,8,0.0
8947,eq_8947.jpeg,58x + 73,1,-2.21,-2.21
8948,eq_8948.jpeg,21x + 61,1,-6.33,-6.33
8949,eq_8949.jpeg,-14x + 30,0,-10,3.86
8950,eq_8950.jpeg,42x - 79,1,0.1,0.1
8951,eq_8951.jpeg,48x - 75,1,3.19,3.19
8952,eq_8952.jpeg,45x - 66,1,0.78,0.78
8953,eq_8953.jpeg,81x - 73,0,63,1.9
8954,eq_8954.jpeg,26x - 78,0,-10,-0.08
8955,eq_8955.jpeg,-74x - 38,0,9,-0.81
8956,eq_8956.jpeg,-98x - 11,1,0.83,0.83
8957,eq_8957.jpeg,-62x - 26,0,-45,-0.15
8958,eq_8958.jpeg,44x - 6,1,-1.66,-1.66
8959,eq_8959.jpeg,27x + 61,0,70,-2.07
8960,eq_8960.jpeg,-64x - 87,0,-30,-1.11
8961,eq_8961.jpeg,-57x - 60,0,21,-1.28
8962,eq_8962.jpeg,-7x + 88,1,16.71,16.71
8963,eq_8963.jpeg,-88x + 70,0,-49,1.28
8964,eq_8964.jpeg,-70x - 35,0,0,-0.93
8965,eq_8965.jpeg,-99x + 37,0,75,-0.49
8966,eq_8966.jpeg,-65x - 10,0,-69,-0.38
8967,eq_8967.jpeg,91x - 80,0,-43,-0.2
8968,eq_8968.jpeg,48x - 89,0,-63,2.69
8969,eq_8969.jpeg,18x - 31,1,4.39,4.39
8970,eq_8970.jpeg,36x + 85,1,-2.97,-2.97
8971,eq_8971.jpeg,-23x - 96,0,-90,-1.91
8972,eq_8972.jpeg,-53x - 1,0,-3,-0.32
8973,eq_8973.jpeg,67x + 70,0,-65,-1.21
8974,eq_8974.jpeg,-18x - 44,0,-54,-4.28
8975,eq_8975.jpeg,35x - 59,1,-1.0,-1.0
8976,eq_8976.jpeg,-75x + 43,1,-0.2,-0.2
8977,eq_8977.jpeg,93x - 86,0,98,1.34
8978,eq_8978.jpeg,63x - 64,1,0.49,0.49
8979,eq_8979.jpeg,-67x + 86,0,-65,1.42
8980,eq_8980.jpeg,-48x - 58,1,-2.02,-2.02
8981,eq_8981.jpeg,-22x + 64,0,-67,6.73
8982,eq_8982.jpeg,74x - 66,0,-93,2.18
8983,eq_8983.jpeg,23x + 77,1,0.26,0.26
8984,eq_8984.jpeg,-8x + 4,0,-96,-3.88
8985,eq_8985.jpeg,56x - 94,1,0.46,0.46
8986,eq_8986.jpeg,40x + 90,0,-94,-1.62
8987,eq_8987.jpeg,3x + 36,1,-1.67,-1.67
8988,eq_8988.jpeg,-97x - 93,0,-58,-1.01
8989,eq_8989.jpeg,31x - 10,1,2.45,2.45
8990,eq_8990.jpeg,33x + 11,0,-10,0.24
8991,eq_8991.jpeg,56x - 16,0,-74,-0.29
8992,eq_8992.jpeg,93x - 46,0,-70,-0.16
8993,eq_8993.jpeg,-18x + 58,0,-12,6.61
8994,eq_8994.jpeg,-83x + 74,1,0.66,0.66
8995,eq_8995.jpeg,-43x - 78,0,-72,-2.0
8996,eq_8996.jpeg,45x - 88,1,3.22,3.22
8997,eq_8997.jpeg,82x + 6,1,0.04,0.04
8998,eq_8998.jpeg,-57x + 80,0,55,1.51
8999,eq_8999.jpeg,-18x + 58,0,-42,2.94
9000,eq_9000.jpeg,82x - 24,1,0.5,0.5
9001,eq_9001.jpeg,53x - 42,1,1.81,1.81
9002,eq_9002.jpeg,-25x - 87,1,-3.04,-3.04
9003,eq_9003.jpeg,-56x - 27,1,0.84,0.84
9004,eq_9004.jpeg,-79x - 84,1,-1.87,-1.87
9005,eq_9005.jpeg,67x - 37,1,0.49,0.49
9006,eq_9006.jpeg,89x + 9,0,29,-0.19
9007,eq_9007.jpeg,-11x - 87,1,-11.91,-11.91
9008,eq_9008.jpeg,-22x - 12,0,-78,-3.64
9009,eq_9009.jpeg,-32x + 76,1,3.81,3.81
9010,eq_9010.jpeg,61x - 87,1,0.08,0.08
9011,eq_9011.jpeg,3x - 79,1,44.33,44.33
9012,eq_9012.jpeg,1x - 98,0,-14,168.0
9013,eq_9013.jpeg,-43x + 77,1,3.47,3.47
9014,eq_9014.jpeg,55x + 4,1,-0.4,-0.4
9015,eq_9015.jpeg,20x - 90,1,8.1,8.1
9016,eq_9016.jpeg,-41x - 24,1,-2.22,-2.22
9017,eq_9017.jpeg,55x - 34,0,2,1.31
9018,eq_9018.jpeg,-7x - 27,0,-44,1.29
9019,eq_9019.jpeg,-2x - 3,1,-11.0,-11.0
9020,eq_9020.jpeg,-28x + 31,0,63,-1.5
9021,eq_9021.jpeg,-1x - 56,1,-82.0,-82.0
9022,eq_9022.jpeg,91x + 2,1,0.89,0.89
9023,eq_9023.jpeg,32x - 11,1,-2.59,-2.59
9024,eq_9024.jpeg,-53x - 48,0,41,0.45
9025,eq_9025.jpeg,-30x + 73,0,26,3.63
9026,eq_9026.jpeg,72x - 55,1,1.35,1.35
9027,eq_9027.jpeg,-90x + 91,1,1.06,1.06
9028,eq_9028.jpeg,-40x - 97,1,-1.1,-1.1
9029,eq_9029.jpeg,35x + 21,1,1.17,1.17
9030,eq_9030.jpeg,25x + 13,1,2.16,2.16
9031,eq_9031.jpeg,-31x + 35,0,-74,-2.0
9032,eq_9032.jpeg,-93x + 43,1,0.43,0.43
9033,eq_9033.jpeg,-45x - 88,1,-1.16,-1.16
9034,eq_9034.jpeg,82x + 22,0,-85,-0.45
9035,eq_9035.jpeg,52x - 61,1,-0.13,-0.13
9036,eq_9036.jpeg,-72x + 20,1,0.99,0.99
9037,eq_9037.jpeg,67x - 69,0,94,1.24
9038,eq_9038.jpeg,75x + 22,1,0.93,0.93
9039,eq_9039.jpeg,-65x - 25,0,-21,-1.57
9040,eq_9040.jpeg,-44x - 44,1,-2.5,-2.5
9041,eq_9041.jpeg,41x + 51,1,-3.1,-3.1
9042,eq_9042.jpeg,23x + 95,0,21,-0.04
9043,eq_9043.jpeg,-51x - 3,1,0.29,0.29
9044,eq_9044.jpeg,-87x + 13,0,16,-0.89
9045,eq_9045.jpeg,-57x + 87,0,-66,0.37
9046,eq_9046.jpeg,-29x - 69,1,-3.79,-3.79
9047,eq_9047.jpeg,52x - 52,0,15,2.37
9048,eq_9048.jpeg,9x - 38,1,-4.0,-4.0
9049,eq_9049.jpeg,-32x - 94,1,-3.34,-3.34
9050,eq_9050.jpeg,-37x - 35,0,-24,0.16
9051,eq_9051.jpeg,-43x + 47,1,-0.93,-0.93
9052,eq_9052.jpeg,-25x - 37,0,-44,0.8
9053,eq_9053.jpeg,15x - 83,0,-36,2.6
9054,eq_9054.jpeg,63x + 13,0,-16,-1.73
9055,eq_9055.jpeg,44x + 89,1,-3.68,-3.68
9056,eq_9056.jpeg,-24x - 52,1,1.25,1.25
9057,eq_9057.jpeg,3x - 75,1,33.0,33.0
9058,eq_9058.jpeg,22x + 33,1,-2.41,-2.41
9059,eq_9059.jpeg,-46x + 84,0,54,1.33
9060,eq_9060.jpeg,-69x - 37,1,-1.26,-1.26
9061,eq_9061.jpeg,-94x - 14,0,68,-1.04
9062,eq_9062.jpeg,21x + 67,0,53,-2.86
9063,eq_9063.jpeg,-25x - 52,1,-1.48,-1.48
9064,eq_9064.jpeg,80x + 23,0,11,-1.35
9065,eq_9065.jpeg,14x - 82,1,4.0,4.0
9066,eq_9066.jpeg,-55x - 44,0,20,-0.84
9067,eq_9067.jpeg,62x - 59,1,1.92,1.92
9068,eq_9068.jpeg,-51x + 29,0,9,-1.08
9069,eq_9069.jpeg,-1x + 9,0,25,87.0
9070,eq_9070.jpeg,-85x + 22,0,6,-0.25
9071,eq_9071.jpeg,98x + 65,1,-0.07,-0.07
9072,eq_9072.jpeg,92x - 73,0,66,1.78
9073,eq_9073.jpeg,82x + 98,0,17,-2.38
9074,eq_9074.jpeg,-76x + 7,1,-0.96,-0.96
9075,eq_9075.jpeg,4x + 73,1,-30.0,-30.0
9076,eq_9076.jpeg,44x - 76,1,0.16,0.16
9077,eq_9077.jpeg,-84x + 25,0,5,-0.33
9078,eq_9078.jpeg,52x - 54,1,0.77,0.77
9079,eq_9079.jpeg,-7x - 2,0,-30,7.86
9080,eq_9080.jpeg,37x + 72,0,-39,0.38
9081,eq_9081.jpeg,-59x + 49,1,1.03,1.03
9082,eq_9082.jpeg,97x + 2,1,-0.15,-0.15
9083,eq_9083.jpeg,-57x - 27,0,75,-0.26
9084,eq_9084.jpeg,78x + 43,1,-0.86,-0.86
9085,eq_9085.jpeg,67x - 28,0,2,0.55
9086,eq_9086.jpeg,10x - 91,0,-33,3.3
9087,eq_9087.jpeg,-97x - 83,1,-1.04,-1.04
9088,eq_9088.jpeg,-81x - 88,1,-1.65,-1.65
9089,eq_9089.jpeg,-86x - 12,1,-0.62,-0.62
9090,eq_9090.jpeg,-90x - 82,1,-0.57,-0.57
9091,eq_9091.jpeg,-98x + 34,0,71,0.2
9092,eq_9092.jpeg,60x + 28,1,-0.72,-0.72
9093,eq_9093.jpeg,-46x - 90,0,-15,-0.85
9094,eq_9094.jpeg,-84x - 47,0,40,0.39
9095,eq_9095.jpeg,-12x + 15,0,-3,9.33
9096,eq_9096.jpeg,-44x + 61,1,3.36,3.36
9097,eq_9097.jpeg,-63x + 53,1,1.02,1.02
9098,eq_9098.jpeg,-3x + 12,0,-80,-5.0
9099,eq_9099.jpeg,-21x - 26,1,-4.57,-4.57
9100,eq_9100.jpeg,-62x + 88,1,0.89,0.89
9101,eq_9101.jpeg,23x - 9,1,-2.74,-2.74
9102,eq_9102.jpeg,-18x + 76,1,1.78,1.78
9103,eq_9103.jpeg,8x + 54,1,-18.12,-18.12
9104,eq_9104.jpeg,91x - 39,1,-0.08,-0.08
9105,eq_9105.jpeg,17x + 76,1,-0.88,-0.88
9106,eq_9106.jpeg,23x - 71,0,-48,4.61
9107,eq_9107.jpeg,-53x + 22,0,75,-1.3
9108,eq_9108.jpeg,-98x + 27,0,-54,-0.59
9109,eq_9109.jpeg,-14x - 79,0,72,-8.21
9110,eq_9110.jpeg,-82x - 95,1,-0.09,-0.09
9111,eq_9111.jpeg,-98x - 50,1,-0.52,-0.52
9112,eq_9112.jpeg,76x + 31,1,-1.63,-1.63
9113,eq_9113.jpeg,-40x - 54,1,-2.9,-2.9
9114,eq_9114.jpeg,-51x - 26,0,-23,-0.65
9115,eq_9115.jpeg,-14x + 92,0,-30,10.07
9116,eq_9116.jpeg,-65x - 44,1,0.28,0.28
9117,eq_9117.jpeg,-89x - 22,0,81,-1.12
9118,eq_9118.jpeg,-76x - 29,0,-44,-0.54
9119,eq_9119.jpeg,-97x - 92,0,24,-0.44
9120,eq_9120.jpeg,-24x + 56,1,1.33,1.33
9121,eq_9121.jpeg,-76x + 73,0,-17,-0.2
9122,eq_9122.jpeg,98x - 47,0,42,1.06
9123,eq_9123.jpeg,-71x - 29,0,-20,-1.13
9124,eq_9124.jpeg,-84x + 50,0,76,1.54
9125,eq_9125.jpeg,-69x + 93,1,1.14,1.14
9126,eq_9126.jpeg,30x + 95,0,-39,-4.77
9127,eq_9127.jpeg,-59x + 59,1,-0.31,-0.31
9128,eq_9128.jpeg,26x - 74,0,46,0.0
9129,eq_9129.jpeg,92x - 5,0,-82,0.65
9130,eq_9130.jpeg,25x + 2,0,53,2.56
9131,eq_9131.jpeg,-79x + 58,1,1.66,1.66
9132,eq_9132.jpeg,62x - 28,0,-80,-0.03
9133,eq_9133.jpeg,63x + 8,1,-0.84,-0.84
9134,eq_9134.jpeg,-28x - 85,0,67,-4.07
9135,eq_9135.jpeg,-82x + 10,1,-0.68,-0.68
9136,eq_9136.jpeg,45x + 83,0,-54,-1.0
9137,eq_9137.jpeg,-16x - 36,1,1.0,1.0
9138,eq_9138.jpeg,-3x - 16,1,19.67,19.67
9139,eq_9139.jpeg,-75x - 24,1,-0.84,-0.84
9140,eq_9140.jpeg,-59x + 39,0,-39,1.12
9141,eq_9141.jpeg,-58x + 47,1,1.21,1.21
9142,eq_9142.jpeg,33x - 22,1,1.12,1.12
9143,eq_9143.jpeg,-57x + 88,1,0.96,0.96
9144,eq_9144.jpeg,62x + 3,0,-75,0.66
9145,eq_9145.jpeg,18x - 50,0,-53,-1.44
9146,eq_9146.jpeg,57x - 10,0,29,0.79
9147,eq_9147.jpeg,24x - 56,0,-11,4.79
9148,eq_9148.jpeg,30x + 89,1,-2.6,-2.6
9149,eq_9149.jpeg,27x - 23,0,-85,0.81
9150,eq_9150.jpeg,-35x + 44,0,76,-0.54
9151,eq_9151.jpeg,-9x + 33,1,-5.78,-5.78
9152,eq_9152.jpeg,-29x + 96,1,2.48,2.48
9153,eq_9153.jpeg,38x + 78,1,-3.18,-3.18
9154,eq_9154.jpeg,-37x + 95,1,1.51,1.51
9155,eq_9155.jpeg,70x + 12,0,-9,1.19
9156,eq_9156.jpeg,59x + 42,1,0.03,0.03
9157,eq_9157.jpeg,-15x - 24,1,0.73,0.73
9158,eq_9158.jpeg,25x + 48,1,-1.04,-1.04
9159,eq_9159.jpeg,-7x + 62,1,15.14,15.14
9160,eq_9160.jpeg,-20x - 84,0,89,-4.45
9161,eq_9161.jpeg,-95x - 54,0,-18,-0.22
9162,eq_9162.jpeg,85x - 74,0,99,1.56
9163,eq_9163.jpeg,89x - 52,0,62,0.22
9164,eq_9164.jpeg,75x + 56,1,-0.35,-0.35
9165,eq_9165.jpeg,26x + 68,1,-4.81,-4.81
9166,eq_9166.jpeg,-26x - 5,1,-2.38,-2.38
9167,eq_9167.jpeg,-51x + 86,0,33,1.61
9168,eq_9168.jpeg,-31x - 61,0,65,-3.16
9169,eq_9169.jpeg,49x + 13,1,1.29,1.29
9170,eq_9170.jpeg,-24x + 11,0,0,-0.67
9171,eq_9171.jpeg,-12x + 20,1,-2.75,-2.75
9172,eq_9172.jpeg,42x - 95,0,12,4.48
9173,eq_9173.jpeg,-35x - 22,1,-3.17,-3.17
9174,eq_9174.jpeg,20x + 63,0,-32,-1.35
9175,eq_9175.jpeg,-65x + 11,1,1.63,1.63
9176,eq_9176.jpeg,45x + 1,0,89,-0.53
9177,eq_9177.jpeg,6x + 34,0,33,-12.5
9178,eq_9178.jpeg,39x + 33,1,-0.69,-0.69
9179,eq_9179.jpeg,72x + 95,1,-1.0,-1.0
9180,eq_9180.jpeg,18x + 35,1,-1.89,-1.89
9181,eq_9181.jpeg,47x + 45,0,25,0.47
9182,eq_9182.jpeg,96x - 68,1,1.29,1.29
9183,eq_9183.jpeg,-78x - 49,1,0.08,0.08
9184,eq_9184.jpeg,33x - 66,0,11,2.91
9185,eq_9185.jpeg,-64x - 85,0,68,-1.2
9186,eq_9186.jpeg,21x - 67,1,6.62,6.62
9187,eq_9187.jpeg,-89x + 91,0,-24,0.73
9188,eq_9188.jpeg,-97x - 30,1,-1.31,-1.31
9189,eq_9189.jpeg,23x - 72,1,1.26,1.26
9190,eq_9190.jpeg,76x + 12,1,1.01,1.01
9191,eq_9191.jpeg,25x + 78,1,0.12,0.12
9192,eq_9192.jpeg,-27x - 22,0,-62,-4.22
9193,eq_9193.jpeg,-88x - 88,1,-1.98,-1.98
9194,eq_9194.jpeg,-7x - 97,1,-20.0,-20.0
9195,eq_9195.jpeg,76x + 54,1,0.41,0.41
9196,eq_9196.jpeg,66x - 70,1,1.53,1.53
9197,eq_9197.jpeg,27x + 77,1,-1.67,-1.67
9198,eq_9198.jpeg,5x + 12,0,36,-1.6
9199,eq_9199.jpeg,-89x - 20,0,-40,0.4
9200,eq_9200.jpeg,38x - 49,0,21,0.21
9201,eq_9201.jpeg,45x - 93,0,74,2.8
9202,eq_9202.jpeg,-59x + 63,0,42,2.69
9203,eq_9203.jpeg,60x - 17,0,-14,-1.32
9204,eq_9204.jpeg,14x + 88,1,-0.57,-0.57
9205,eq_9205.jpeg,86x - 21,0,15,-0.01
9206,eq_9206.jpeg,80x - 94,0,-9,0.55
9207,eq_9207.jpeg,-93x - 62,1,-0.58,-0.58
9208,eq_9208.jpeg,52x - 33,0,-37,-1.21
9209,eq_9209.jpeg,3x + 9,0,-39,21.67
9210,eq_9210.jpeg,61x + 9,0,-48,-1.43
9211,eq_9211.jpeg,-87x + 66,1,0.31,0.31
9212,eq_9212.jpeg,12x + 87,1,-4.33,-4.33
9213,eq_9213.jpeg,75x - 21,0,96,-0.65
9214,eq_9214.jpeg,52x + 41,1,-0.1,-0.1
9215,eq_9215.jpeg,-13x - 37,1,0.54,0.54
9216,eq_9216.jpeg,44x + 94,1,-1.05,-1.05
9217,eq_9217.jpeg,80x - 77,1,0.09,0.09
9218,eq_9218.jpeg,-79x + 82,0,10,0.18
9219,eq_9219.jpeg,-56x - 13,0,30,0.8
9220,eq_9220.jpeg,-56x + 29,1,-0.52,-0.52
9221,eq_9221.jpeg,-91x - 43,0,-51,-0.58
9222,eq_9222.jpeg,-63x - 56,1,-0.33,-0.33
9223,eq_9223.jpeg,7x + 14,0,58,-1.71
9224,eq_9224.jpeg,-63x + 28,0,-28,0.71
9225,eq_9225.jpeg,-16x + 17,1,6.81,6.81
9226,eq_9226.jpeg,-91x - 19,0,90,-1.2
9227,eq_9227.jpeg,-44x + 47,1,1.36,1.36
9228,eq_9228.jpeg,-24x + 38,0,-30,-0.42
9229,eq_9229.jpeg,54x - 15,1,2.06,2.06
9230,eq_9230.jpeg,-57x + 50,1,-0.84,-0.84
9231,eq_9231.jpeg,-37x + 89,1,1.54,1.54
9232,eq_9232.jpeg,21x + 47,1,-6.38,-6.38
9233,eq_9233.jpeg,93x + 49,0,-72,-0.63
9234,eq_9234.jpeg,98x - 18,1,-0.63,-0.63
9235,eq_9235.jpeg,70x + 31,1,-0.37,-0.37
9236,eq_9236.jpeg,-27x + 75,0,-42,0.89
9237,eq_9237.jpeg,-47x + 57,1,2.3,2.3
9238,eq_9238.jpeg,-99x - 18,0,13,0.16
9239,eq_9239.jpeg,87x - 71,1,-0.29,-0.29
9240,eq_9240.jpeg,11x - 72,0,62,4.36
9241,eq_9241.jpeg,-24x - 20,0,-82,-2.5
9242,eq_9242.jpeg,-92x - 64,1,-0.27,-0.27
9243,eq_9243.jpeg,-43x - 53,1,-0.86,-0.86
9244,eq_9244.jpeg,23x - 35,1,1.0,1.0
9245,eq_9245.jpeg,70x - 70,0,91,-0.09
9246,eq_9246.jpeg,-13x + 72,0,3,2.54
9247,eq_9247.jpeg,-2x - 23,0,96,-35.5
9248,eq_9248.jpeg,-36x - 50,0,79,-0.42
